"","event_id","primary_act_id","secondary_act_id","purch_party_lkup_id","event_name","primary_act_name","secondary_act_name","major_cat_name","minor_cat_name","la_event_type_cat","event_disp_name","ticket_text","tickets_purchased_qty","trans_face_val_amt","delivery_type_cd","event_date_time","event_dt","presale_dt","onsale_dt","sales_ord_create_dttm","sales_ord_tran_dt","print_dt","timezn_nm","venue_city","venue_state","venue_postal_cd_sgmt_1","sales_platform_cd","print_flg","la_valid_tkt_event_flg","fin_mkt_nm","web_session_cookie_val","gndr_cd","age_yr","income_amt","edu_val","edu_1st_indv_val","edu_2nd_indv_val","adults_in_hh_num","married_ind","child_present_ind","home_owner_ind","occpn_val","occpn_1st_val","occpn_2nd_val","dist_to_ven"
"3584","9bcdf186a33ad4637cf3","02fee4e221f610d8d7bd","b85143bf51323b72e53c","3e49b4ec28f829efd17b","Premier Parking: Clay Aiken","Chevrolet Theatre Premier Parking","NULL","MISC","PARKING","PARKING","Premier Parking: Clay Aiken","THIS TICKET IS VALID%FOR PREMIER PARKING ONLY%GOOD FOR THIS DATE ONLY%CLAY AIKEN%CHEVROLET THEATRE%SAT DEC 10 2005 7:30PM",1,10,"TicketFast","2005-12-11 00:30:00","2005-12-10","NULL","2005-10-22","2005-12-01 00:00:00","2005-12-01","2005-12-01","EST","WALLINGFORD","CONNECTICUT","06492","NULL","T ","N ","Boston","3e49b4ec28f829efd17b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3585","c7a6af59f0c949bb6338","77395241bdc49e9146e1","b85143bf51323b72e53c","af688196778b01551759","The Tenors: Under One Sky Tour","The Tenors","NULL","ARTS","CLASSICAL/VOCAL","ARTS","The Tenors: Under One Sky Tour","    WWW.LIVENATION.COM            THE TENORS            UNDER ONE SKY TOUR      20:00 NAC SOUTHAM CNA       HST R837938916 TVH     FRI VEN NOV 27 NOV 2015  ",1,79.5,"TicketFast","2015-11-28 01:00:00","2015-11-27","2015-05-04","2015-05-08","2015-10-02 00:30:25","2015-10-01","2015-10-01","EST","OTTAWA","ONTARIO","K1P","www.ticketmaster.ca","T ","Y ","Ottawa","af688196778b01551759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3586","8a6af43bc0f1e5b50c29","ac4b847b3fde66f2117e","b85143bf51323b72e53c","77f2449a7b0e7215ccdc","Dave Matthews Band: Fast Lane Access","Fast Lane Access","NULL","MISC","SPECIAL ENTRY (UPSELL)","UPSELL","Dave Matthews Band: Fast Lane Access","  EVENT TICKET REQUIRED     VIP FAST LANE VOUCHER     ONE VOUCHER PER PERSON      DAVE MATTHEWS BAND     SUSQUEHANNA BANK CENTER   SAT JUN 29 2013 7:00 PM  ",2,10,"Mail","2013-06-29 23:00:00","2013-06-29","NULL","2013-03-22","2013-03-22 14:11:52","2013-03-22","2013-04-02","EST","CAMDEN","NEW JERSEY","08103","www.concerts.livenation.com","T ","N ","Delaware Valley","77f2449a7b0e7215ccdc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3587","6ed72a0758e922bea7af","8d43f8055cd8801eee81","b85143bf51323b72e53c","cc21df0636f74ece320f","Jimmy Buffett","Jimmy Buffett","NULL","CONCERTS","ROCK/POP","CONCERTS","Jimmy Buffett"," LAND SHARK - M'VILLE TEQ       JIMMY BUFFETT       AND THE CORAL REEFER BAND    ISLETA AMPHITHEATER      INC $7 PARK FEE $1 SFC   TUE OCT 20 2015 8:00 PM  ",2,258,"TicketFast","2015-10-21 02:00:00","2015-10-20","2015-04-23","2015-04-27","2015-10-08 15:28:50","2015-10-08","2015-10-19","MST","ALBUQUERQUE","NEW MEXICO","87106","mobile.livenation.us","T ","Y ","New Mexico","cc21df0636f74ece320f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3588","e978fbad47f241360ce4","8ece566dec0c146b25cd","b85143bf51323b72e53c","28e4a1f284a9777c606f","Beyonce - the formation world tour","Beyoncé","NULL","CONCERTS","R & B","CONCERTS","Beyonce - the formation world tour","   Live Nation Presents            Beyonce           The Formation World Tour        HEINZ FIELD              RAIN OR SHINE         TUE MAY 31 2016 6:00PM  ",3,465,"TicketFast","2016-05-31 22:00:00","2016-05-31","2016-02-15","2016-02-22","2016-02-15 17:03:51","2016-02-15","NULL","EST","PITTSBURGH","PENNSYLVANIA","15212","www.ticketmaster.com","F ","Y ","Pittsburgh","28e4a1f284a9777c606f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3589","8ff1630cf971d1e55b22","6cdc2e270775b7e2f709","b85143bf51323b72e53c","251243b39bd66eb7b8eb","Verizon Wirlesss Amphitheatre Vip Fast Lane: Kiss","Vip Fast Lane","NULL","MISC","CONCESSION VOUCHERS (UPSELL)","UPSELL","Verizon Wirlesss Amphitheatre Vip Fast Lane: Kiss","THIS TICKET IS VALID FOR%KISS%FAST LANE ACCESS%VERIZON WIRELESS AMP CHA%THIS IS NOT A CONCERT TKT%SAT AUG 28 2010  6:30PM",2,10,"Mail","2010-08-28 22:30:00","2010-08-28","NULL","2010-06-25","2010-07-16 00:00:00","2010-07-16","2010-07-19","EST","CHARLOTTE","NORTH CAROLINA","28262","NULL","T ","N ","Charlotte","251243b39bd66eb7b8eb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3590","b92e16c6d0c8db7a4b53","dbf49bf2c42d359f2e11","b85143bf51323b72e53c","d0c4800ffdf6b0bf8810","Premier Parking: Ozzfest","Verizon Wireless Amph. Texas San Ant. Premier Parking","NULL","MISC","PARKING","PARKING","Premier Parking: Ozzfest","PREMIER PARKING ONLY%OZZFEST%VALID FOR PARKING ONLY%VERIZON WIRELESS AMP/TX%NOT A TICKET TO SHOW%SUN AUG 28 2005 9:00 AM",1,15,"Mail","2005-08-28 14:00:00","2005-08-28","NULL","2005-06-04","2005-08-16 00:00:00","2005-08-16","2005-08-18","CST","SELMA","TEXAS","78154","NULL","T ","N ","San Antonio","d0c4800ffdf6b0bf8810",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3591","a8e3363eb4384757c4f4","6cdc2e270775b7e2f709","b85143bf51323b72e53c","b1e5dcb16a9c59362612","Fast Lane Voucher: Rascal Flatts - this is not a concert ticket","Vip Fast Lane","NULL","MISC","SPECIAL ENTRY (UPSELL)","UPSELL","Fast Lane Voucher: Rascal Flatts - this is not a concert ticket","THIS VOUCHER IS VALID FOR       RASCAL FLATTS         FAST LANE ACCESS ONLY   VERIZON WIRELESS AMPH CHARTHIS IS NOT A CONCERT TKT  THU AUG 09 2012 7:00 PM  ",2,10,"Mail","2012-08-09 23:00:00","2012-08-09","NULL","2012-06-12","2012-07-02 22:06:21","2012-07-02","2012-07-09","EST","CHARLOTTE","NORTH CAROLINA","28262","NULL","T ","N ","Charlotte","b1e5dcb16a9c59362612",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3592","cccf085685509db10e81","bb5dacc7476668d0dd50","b85143bf51323b72e53c","25f1f08534d044e77f23","Premier Parking: Widespread Panic - friday","Alltel Pavilion Raleigh Premier Parking","NULL","MISC","PARKING","PARKING","Premier Parking: Widespread Panic - friday","DISPLAY TO PARK ATTENDANT%PREMIER%FRONT GATE PARKING%GOOD FOR THIS DATE ONLY%ALLTEL PAVILION%FRI APR 22 2005 7:00PM",1,15,"TicketFast","2005-04-22 23:00:00","2005-04-22","NULL","2005-02-26","2005-02-26 00:00:00","2005-02-26","2005-02-26","EST","RALEIGH","NORTH CAROLINA","27610","NULL","T ","N ","Raleigh","25f1f08534d044e77f23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3593","93089da7c50a97e85677","c0cd0fd092da3a65c8d9","58b71d7603e054090cb0","d13fe2d1f533b783892e","The Noise Presents Nofx + special guests - the hepatitis bathtub tour","NOFX","Night Birds","CONCERTS","PUNK","CONCERTS","The Noise Presents Nofx + special guests - the hepatitis bathtub tour","    THE NOISE PRESENTS     NOFX - HEPATITIS BATHTUB   WWW.BRINGTHENOISE.COM   HOUSE OF BLUES FRENCH QTR  18+ w/ID * STANDING ONLY FRI MAR 18 2016 DRS 700PM ",2,45.5,"eTicket","2016-03-19 00:00:00","2016-03-18","2016-02-02","2016-02-05","2016-02-15 22:05:36","2016-02-15","2016-02-15","CST","NEW ORLEANS","LOUISIANA","70130","www.concerts.livenation.com","T ","Y ","New Orleans","d13fe2d1f533b783892e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3594","4da46e6090c5476a23d0","f2aa1a2761fef9d53372","b4ecd2c2bf9863742dcb","b30b43d47a60759e849c","Nightwish With Delain","Nightwish","Delain","CONCERTS","HEAVY METAL","CONCERTS","Nightwish With Delain","   LIVE NATION PRESENTS           NIGHTWISH                 * * * * *           FILLMORE SILVER SPRING      8656 COLESVILLE RD    THU MAY 14 2015 DRS 6:30PM",1,35.5,"eTicket","2015-05-14 23:30:00","2015-05-14","2014-11-13","2014-10-11","2015-05-13 22:37:02","2015-05-13","2015-05-13","EST","SILVER SPRING","MARYLAND","20910","www.concerts.livenation.com","T ","Y ","Washington DC","b30b43d47a60759e849c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3595","770e390d2abdbdad2f95","d769ab09a96be5a0b316","b85143bf51323b72e53c","dde1ec689de134fc6695","Premier Parking: Kenny Chesney","Verizon Wireless Amph. Charlotte Premier Parking","NULL","MISC","PARKING","PARKING","Premier Parking: Kenny Chesney","THIS TICKET IS VALID FOR%PREMIER PARKING%KENNY CHESNEY%VERIZON WIRELESS AMPH CHA%USE HWY 29 TO PAVILION BLV%THU AUG 2 2007 7:00PM",2,40,"TicketFast","2007-08-02 23:00:00","2007-08-02","NULL","2007-04-14","2007-04-14 00:00:00","2007-04-14","2007-04-14","EST","CHARLOTTE","NORTH CAROLINA","28262","NULL","T ","N ","Charlotte","dde1ec689de134fc6695","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",NA
"3596","eab65da5750d93c703da","e4bb8385d140221019b5","b85143bf51323b72e53c","1ad2eef63894e529158e","Vip Parking: John Mayer","Midflorida Amphitheatre Premier Parking","NULL","MISC","PARKING","PARKING","Vip Parking: John Mayer","THIS TICKET IS VALID%FOR VIP PARKING ONLY!%JOHN MAYER%SEPTEMBER 10TH%1-800-ASK-GARY AMP%FRI SEP 10 2010 7:00PM",1,20,"TicketFast","2010-09-10 23:00:00","2010-09-10","2010-06-01","2010-06-05","2010-08-30 00:00:00","2010-08-30","2010-08-30","EST","TAMPA","FLORIDA","33610","NULL","T ","N ","Tampa","1ad2eef63894e529158e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3597","e0583ed4fac81a1f774c","e4bb8385d140221019b5","b85143bf51323b72e53c","116f81c6d3c004489bd2","Premier Parking: Train And Maroon 5 with matt nathanson","Midflorida Amphitheatre Premier Parking","NULL","MISC","PARKING","PARKING","Premier Parking: Train And Maroon 5 with matt nathanson","   THIS TICKET IS VALID     FOR VIP PARKING ONLY!        TRAIN & MAROON 5          AUGUST 31ST ONLY        NOT A CONCERT TICKET    WED AUG 31 2011  7:00PM  ",1,21,"TicketFast","2011-08-31 23:00:00","2011-08-31","NULL","2011-05-20","2011-05-29 00:00:00","2011-05-28","2011-08-31","EST","TAMPA","FLORIDA","33610","NULL","T ","N ","Tampa","116f81c6d3c004489bd2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3598","0307c2c5565a011e23fd","63a01643ba1d79b84831","82e4426d4833d6b9c3bd","55db339aeab7ffe17e92","Def Leppard","Def Leppard","REO Speedwagon","CONCERTS","ROCK/POP","CONCERTS","Def Leppard"," LIVE NATION & C3 PRESENT        Def Leppard         REO SPEEDWAGON AND TESLA   AUSTIN360 AMPHITHEATER      WWW.LIVENATION.COM     FRI AUG 19 2016 7:00 PM  ",3,66,"Mail","2016-08-20 00:00:00","2016-08-19","2016-03-01","2016-03-04","2016-03-03 16:09:36","2016-03-03","2016-03-07","CST","DEL VALLE","TEXAS","78617","www.ticketmaster.com","T ","Y ","San Antonio","55db339aeab7ffe17e92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3599","d1ee99d2785f8ad5d18b","ebe30b90662305cd8f18","3f010d7b8687dbfc8409","ab7bf4d179883c993f37","Van Halen","Van Halen","The Kenny Wayne Shepherd Band","CONCERTS","ROCK/POP","CONCERTS","Van Halen","   LIVE NATION PRESENTS           VAN HALEN             WWW.VAN-HALEN.COM          JIFFY LUBE LIVE            *  *  *  *  *        SAT AUG 29 2015 7:30 PM  ",2,171,"Mail","2015-08-29 23:30:00","2015-08-29","2015-04-03","2015-04-04","2015-04-17 22:59:51","2015-04-17","2015-04-30","EST","BRISTOW","VIRGINIA","20136","www.concerts.livenation.com","T ","Y ","Washington DC","ab7bf4d179883c993f37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3600","2ff24402fa6454171e58","f59ad80e20ec798ede90","0f342a2aac80d81865bc","abbd14195ccae2fd12b7","Sting & peter gabriel: rock paper scissors","Sting","Peter Gabriel","CONCERTS","ROCK/POP","CONCERTS","Sting & peter gabriel: rock paper scissors"," HEWITT/SILVA/LIVE NATION   STING & PETER GABRIEL          *** *** ***              HOLLYWOOD BOWL      RAIN OR SHINE/NO GLASS/CAN SUN JUL 17 2016 7:00 PM  ",2,190,"TicketFast","2016-07-18 02:00:00","2016-07-17","2016-01-20","2016-01-25","2016-01-21 18:12:34","2016-01-21","2016-01-27","PST","HOLLYWOOD","CALIFORNIA","90068","iphone.ticketmaster.us","T ","Y ","Los Angeles","abbd14195ccae2fd12b7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3601","49c2825d5a35376a0567","f6d4c1c6e8221ac08515","b85143bf51323b72e53c","43dd9950390409fdc7de","Dcx World Tour Mmxvi","Dixie Chicks","NULL","CONCERTS","COUNTRY","CONCERTS","Dcx World Tour Mmxvi","   LIVE NATION PRESENTS          DIXIE CHICKS          DCX WORLD TOUR MMXVI       PNC MUSIC PAVILION     NO PROF CAM*AUDIO*VIDEO   SAT AUG 13 2016 7:00 PM  ",4,396,"eTicket","2016-08-13 23:00:00","2016-08-13","2015-11-18","2015-11-20","2015-11-17 14:10:27","2015-11-17","2015-11-27","EST","CHARLOTTE","NORTH CAROLINA","28262","mobile.livenation.us","T ","Y ","Charlotte","43dd9950390409fdc7de",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3602","3a800b2a19641dfee6cc","d769ab09a96be5a0b316","b85143bf51323b72e53c","2e72dc733aa32852712b","Premier Parking: Jonas Brothers","Verizon Wireless Amph. Charlotte Premier Parking","NULL","MISC","PARKING","PARKING","Premier Parking: Jonas Brothers","THIS TICKET IS VALID FOR%PREMIER PARKING%AVRIL LAVIGNE/JONAS BROS%VERIZON WIRELESS AMPH CHA%HWY 29 TO PAVILION BLVD%TUE JUL 29 2008 7:00PM",1,20,"TicketFast","2008-07-29 23:00:00","2008-07-29","NULL","2008-03-29","2008-04-02 00:00:00","2008-04-02","2008-04-02","EST","CHARLOTTE","NORTH CAROLINA","28262","NULL","T ","N ","Charlotte","2e72dc733aa32852712b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3603","9658d9c7d6cc25e9cbda","6c7088f5487e52e7b48a","0da5d1e529bd5ec274cb","d2f8cd2fce11e3a6eee3","Kelly Clarkson With Special Guest Pentatonix","Kelly Clarkson","Pentatonix","CONCERTS","ROCK/POP","CONCERTS","Kelly Clarkson With Special Guest Pentatonix","CRICKET WIRELESS PRESENTS       KELLY CLARKSON        WWW.KELLYCLARKSON.COM     SHORELINE AMPHITHEATRE      MOUNTAIN VIEW, CA      SUN AUG 23 2015 7:00 PM  ",1,18,"eTicket","2015-08-24 02:00:00","2015-08-23","2015-03-19","2015-03-21","2015-08-14 19:39:42","2015-08-14","2015-08-23","PST","MOUNTAIN VIEW","CALIFORNIA","94043","www.concerts.livenation.com","T ","Y ","N. California","d2f8cd2fce11e3a6eee3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3604","1c0c73c43868da95130a","dca5919872101e6887a3","b85143bf51323b72e53c","b513386d99bc348d139c","Billy Joel","Billy Joel","NULL","CONCERTS","ROCK/POP","CONCERTS","Billy Joel","    www.billyjoel.com             BILLY JOEL                In Concert            CITIZENS BANK PARK          Doors 6:00 PM        SAT JUL 09 2016 8:00 PM  ",6,777,"UPS","2016-07-10 00:00:00","2016-07-09","2016-01-25","2016-01-29","2016-01-25 16:55:32","2016-01-25","2016-01-26","EST","PHILADELPHIA","PENNSYLVANIA","19148","android.ticketmaster.us","T ","Y ","Delaware Valley","b513386d99bc348d139c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3605","98452c75fbd28c83d1b8","4b677c3f5bec71eec8d1","b85143bf51323b72e53c","1a2ba2121f28622e9124","Dodge Theatre Adams Street Parking -david copperfield","Parking Event","NULL","MISC","PARKING","PARKING","Dodge Theatre Adams Street Parking -david copperfield","ADAMS STREET GARAGE%GOOD THIS DATE 3/16/2007%DODGE THEATRE PARKING PASS%ENTRANCE ON ADAMS STREET%DAVID COPPERFIELD%GARAGE OPENS AT 6:00PM",1,8,"TicketFast","2007-03-17 00:00:00","2007-03-16","NULL","2006-10-20","2007-03-16 00:00:00","2007-03-15","2007-03-15","MST","PHOENIX","ARIZONA","85003","NULL","T ","N ","Arizona","1a2ba2121f28622e9124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3606","7f4f2350dedb434a91ec","dce08e99e3ce7d2149f3","b85143bf51323b72e53c","9362fdad0b771a1248f6","Vip Parking - hifi buys amphitheatre: velvet revolver","Aaron's Amphitheatre at Lakewood Parking","NULL","MISC","PARKING","PARKING","Vip Parking - hifi buys amphitheatre: velvet revolver","**NOT VALID FOR CONCERT**%**VIP PARKING ONLY**%AT HIFI BUYS AMPHITHEATRE%VELVET REVOLVER%ENTER ON PRYOR ROAD%WED OCT 03 2007  7:30PM",1,25,"Mail","2007-10-03 23:30:00","2007-10-03","NULL","2007-08-18","2007-08-18 00:00:00","2007-08-18","2007-08-22","EST","ATLANTA","GEORGIA","30315","NULL","T ","N ","Atlanta","9362fdad0b771a1248f6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3607","a5c9a9f8d036c75cbd76","16bb8bab2b2525648bb1","b85143bf51323b72e53c","f912403f84e92eaf10f7","Vip Club Access: Brandi Carlile - this is not a concert ticket","Vip Club","NULL","MISC","CLUB ACCESS","UPSELL","Vip Club Access: Brandi Carlile - this is not a concert ticket","THIS VOUCHER IS VALID FOR BRANDI CARLILE - VIP CLUB    VIP CLUB ACCESS ONLY     THE FILLMORE CHARLOTTE  THIS IS NOT A CONCERT TKT  FRI NOV 02 2012 8:00 PM  ",2,50,"TicketFast","2012-11-03 00:00:00","2012-11-02","NULL","2012-08-03","2012-10-19 18:00:01","2012-10-19","2012-10-31","EST","CHARLOTTE","NORTH CAROLINA","28206","www.livenation.com","T ","N ","Charlotte","f912403f84e92eaf10f7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3608","da3b21066c8eee47354b","711a6302877f7e3028b9","b85143bf51323b72e53c","5ea633df1ef7e426b6e3","Vip Parking: Lewis Black","Toyota Presents Oakdale Theatre Premier Parking","NULL","MISC","PARKING","PARKING","Vip Parking: Lewis Black","THIS TICKET IS VALID%FOR VIP PARKING ONLY%GOOD FOR THIS DATE ONLY%LEWIS BLACK%TOYOTA PRESENTS OAKDALE%SUN NOV 21 2010  8:00PM",1,12,"BWC","2010-11-22 01:00:00","2010-11-21","NULL","2010-09-24","2010-10-27 00:00:00","2010-10-27","2010-10-29","EST","WALLINGFORD","CONNECTICUT","06492","NULL","T ","N ","Boston","5ea633df1ef7e426b6e3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3609","2725013fb83722c79ec0","629441cdfe21cda783bb","ea01036e71f32ecec10e","06307ff8bb305de2d419","Gramatik","Gramatik","Cherub","CONCERTS","RAP/URBAN","CONCERTS","Gramatik"," LIVE NATION/AEG PRESENTS          GRAMATIK               * ** *** ** *         RED ROCKS AMPHITHEATRE        RAIN OR SHINE        SAT MAY 09 2015 6:00 PM  ",1,37.5,"TicketFast","2015-05-10 00:00:00","2015-05-09","2015-01-15","2015-01-16","2015-05-06 03:32:13","2015-05-05","2015-05-09","MST","MORRISON","COLORADO","80465","mobile.ticketmaster.us","T ","Y ","Colorado","06307ff8bb305de2d419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3610","bd18650755f6c9749cf7","c2771bc344c9db424eac","b85143bf51323b72e53c","a5498f42fc6fcb3f8a22","Premier Parking : bridge school benefit","Shoreline Mountain View Premier Parking","NULL","MISC","PARKING","PARKING","Premier Parking : bridge school benefit","THIS TICKET IS VALID%FOR PARKING ONLY%GOOD 10/30/05 ONLY%PREMIER PARKING%SHORELINE AMPHITHEATRE%SUN OCT 30 2005",1,20,"TicketFast","2005-10-30 22:00:00","2005-10-30","NULL","2005-09-25","2005-09-25 00:00:00","2005-09-25","2005-09-25","PST","MOUNTAIN VIEW","CALIFORNIA","94043","NULL","T ","N ","N. California","a5498f42fc6fcb3f8a22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3611","35ed3063e86c26e9afd0","b9fcab6d9e4154e2a3c6","b85143bf51323b72e53c","e280ba9af312c6f0d2c2","Janet Jackson: Unbreakable World Tour","Janet Jackson","NULL","CONCERTS","ROCK/POP","CONCERTS","Janet Jackson: Unbreakable World Tour","   LIVE NATION PRESENTS         JANET JACKSON         UNBREAKABLE WORLD TOUR          THE FORUM          3900 W. MANCHESTER BLVD   FRI OCT 16, 2015 8:00 PM ",2,290,"eTicket","2015-10-17 03:00:00","2015-10-16","2015-06-15","2015-06-22","2015-06-15 20:11:30","2015-06-15","2015-10-02","PST","INGLEWOOD","CALIFORNIA","90305","www.ticketmaster.com","T ","Y ","Los Angeles","e280ba9af312c6f0d2c2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3612","f686900aff01f2a4787a","c702ca8d592717701f24","b85143bf51323b72e53c","764cf454e63da3263db9","Maroon 5 premier parking","Blossom Amphitheatre Premier Parking","NULL","MISC","PARKING","PARKING","Maroon 5 premier parking","* *THIS IS NOT A TICKET* *         MAROON 5              PREMIER PARKING         BLOSSOM MUSIC CENTER     * * *RECEIPT ONLY* * *   MON AUG 26 2013 7:00 PM  ",1,20,"Mail","2013-08-26 23:00:00","2013-08-26","NULL","2013-04-01","2013-07-24 02:43:34","2013-07-23","2013-07-24","CST","CUYAHOGA FALLS","OHIO","44223","www.concerts.livenation.com","T ","N ","Cleveland","764cf454e63da3263db9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3613","acfcce3113b7ea1db419","d801a785a58ddd067aa4","b85143bf51323b72e53c","80f321437b93edaa60d8","AC/DC","AC/DC","NULL","CONCERTS","HEAVY METAL","CONCERTS","AC/DC","   LIVE NATION PRESENTS              ACDC                  www.acdc.com                                   TACOMA DOME-TACOMA,WA    TUE FEB 02 2016 8:00 PM  ",2,274,"eTicket","2016-02-03 04:00:00","2016-02-02","NULL","2015-12-19","2015-12-19 18:01:51","2015-12-19","2016-01-25","PST","TACOMA","WASHINGTON","98421","iphone.ticketmaster.us","T ","Y ","Seattle","80f321437b93edaa60d8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3614","99edafe3263e24777d21","002d7347ccac23f064b3","b85143bf51323b72e53c","4e1c6313197796234ecc","Premier Parking - projekt revolution tour 2007","Hollywood Casino Amphitheatre Chicago VIP Parking","NULL","MISC","PARKING","PARKING","Premier Parking - projekt revolution tour 2007","**PREMIER PARKING ONLY**%PROJEKT REVOLUTION%THIS TICKET VALID ONLY FO%**PREMIER PARKING**%FIRST MIDWEST BANK AMP%SAT SEP 1 2007 12:45PM",1,20,"TicketFast","2007-09-01 17:45:00","2007-09-01","2007-05-16","2007-05-19","2007-08-26 00:00:00","2007-08-26","2007-08-26","CST","TINLEY PARK","ILLINOIS","60477","NULL","T ","N ","Chicago","4e1c6313197796234ecc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3615","f2cf4d3a91b4a7f30a69","43f0436b905bfa7c2eec","b85143bf51323b72e53c","181ec6ba80a20b7ea77d","Premier Parking : tony hawks boom boom huckjam","XFINITY Center Mansfield Premier Parking","NULL","MISC","PARKING","PARKING","Premier Parking : tony hawks boom boom huckjam","VALID FOR PARKING ONLY%PREMIER PARKING%COMCAST CTR, MANSFIELD%PARKING FOR TONY HAWK%LOT OPENS 3 HOURS PRIOR%SUN JUL 27 2008  6:30PM",1,40,"TicketFast","2008-07-27 22:30:00","2008-07-27","2008-05-14","2008-05-17","2008-05-14 00:00:00","2008-05-14","2008-07-27","EST","MANSFIELD","MASSACHUSETTS","02048","NULL","T ","N ","Boston","181ec6ba80a20b7ea77d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3616","e0583ed4fac81a1f774c","e4bb8385d140221019b5","b85143bf51323b72e53c","0d40923241197789a8b2","Premier Parking: Train And Maroon 5 with matt nathanson","Midflorida Amphitheatre Premier Parking","NULL","MISC","PARKING","PARKING","Premier Parking: Train And Maroon 5 with matt nathanson","   THIS TICKET IS VALID     FOR VIP PARKING ONLY!        TRAIN & MAROON 5          AUGUST 31ST ONLY        NOT A CONCERT TICKET    WED AUG 31 2011  7:00PM  ",1,21,"TicketFast","2011-08-31 23:00:00","2011-08-31","NULL","2011-05-20","2011-08-26 04:57:40","2011-08-25","2011-08-31","EST","TAMPA","FLORIDA","33610","NULL","T ","N ","Tampa","0d40923241197789a8b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3617","1ab9530888bf8c81891b","711a6302877f7e3028b9","b85143bf51323b72e53c","6af86b230408df7d22f0","Premier Parking - wtic christmas show","Toyota Presents Oakdale Theatre Premier Parking","NULL","MISC","PARKING","PARKING","Premier Parking - wtic christmas show","   THIS TICKET IS VALID    FOR PREMIER PARKING ONLY  GOOD FOR THIS DATE ONLY     WTIC CHRISTMAS SHOW     TOYOTA PRESENTS OAKDALE   SAT DEC 14 2013 7:30 PM  ",1,12,"TicketFast","2013-12-15 00:30:00","2013-12-14","NULL","2013-10-25","2013-11-28 14:30:05","2013-11-28","2013-11-28","EST","WALLINGFORD","CONNECTICUT","06492","www.concerts.livenation.com","T ","N ","Boston","6af86b230408df7d22f0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
